"0834","Saint-Hyacinthe (Que.)","Medium",F,48576,47306,F,2.7,23784,22562,44.7581,58
"0750","Shawinigan (Que.)","Medium",F,47735,49236,F,-3.0,24634,23005,109.9251,59
"0091","Brandon (Man.)","Medium",F,46061,41511,F,11.0,20235,19332,76.8871,60
"0983","Vernon (B.C.)","Medium",F,44600,42731,T,4.4,20178,18777,52.7203,61
"0167","Chatham (Ont.)","Medium",F,44074,45783,F,-3.7,19585,18588,32.2531,62
"0087","Bowmanville - Newcastle (Ont.)","Medium",F,43555,38265,T,13.8,16418,15888,33.1416,63
"0396","Joliette (Que.)","Medium",F,42883,39219,T,9.3,20489,19759,47.5917,64
"0159","Charlottetown (P.E.I.)","Medium",F,42602,38801,F,9.8,19339,18095,57.8944,65
"0003","Airdrie (Alta.)","Medium",F,42564,28927,T,47.1,15638,15024,33.0981,66
"0987","Victoriaville (Que.)","Medium",F,41701,38435,T,8.5,19321,18695,39.0213,67
"0799","St. Thomas (Ont.)","Medium",F,41688,39573,T,5.3,17698,16982,39.8324,68
"0207","Courtenay (B.C.)","Medium",F,40809,37435,T,9.0,19043,18208,55.6910,69
"0314","Georgetown (Ont.)","Medium",F,40150,36755,T,9.2,13805,13649,23.1213,70
"0971","Salaberry-de-Valleyfield (Que.)","Medium",F,39391,38936,F,1.2,18757,18015,51.4094,71
"0709","Rimouski (Que.)","Medium",F,37664,35948,F,4.8,18623,17613,40.8246,72
"1039","Woodstock (Ont.)","Medium",F,37362,35424,T,5.5,16297,15549,31.1368,73
"0770","Sorel (Que.)","Medium",F,36969,36594,F,1.0,17954,17261,52.2991,74
"0632","Penticton (B.C.)","Medium",F,36902,35846,F,2.9,18615,17115,84.5043,75
"0678","Prince Albert (Sask.)","Medium",F,35552,34547,T,2.9,14968,13820,66.4994,76
"0119","Campbell River (B.C.)","Medium",F,34514,33121,T,4.2,15649,14740,39.2396,77
"0549","Moose Jaw (Sask.)","Medium",F,33617,32526,F,3.4,15554,14729,62.8288,78
"0913","Cape Breton - Sydney (N.S.)","Medium",F,31597,32496,T,-2.8,14703,13629,43.9748,79
"0531","Midland (Ont.)","Medium",F,31428,31312,T,0.4,14672,13093,74.4439,80
"0463","Leamington (Ont.)","Medium",F,31254,31113,F,0.5,12650,11770,25.6404,81
"0897","Stratford (Ont.)","Medium",F,30886,30516,T,1.2,13892,13330,26.9508,82
"0609","Orangeville (Ont.)","Medium",F,30729,29110,F,5.6,11140,10911,31.1606,83
"1099","Timmins (Ont.)","Medium",F,30614,30253,T,1.2,13547,12966,16.9993,84
"0610","Orillia (Ont.)","Medium",F,30586,30259,F,1.1,13863,12980,28.6055,85
"1253","Walnut Grove (B.C.)","Small",F,27969,25683,F,8.9,10294,10061,17.8397,86
"0780","Spruce Grove (Alta.)","Small",F,27947,21092,T,32.5,10893,10367,22.4122,87
"0478","Lloydminster (Alta./Sask.)","Small",F,27804,24028,F,15.7,11453,10613,41.5251,88
"0009","Alma (Que.)","Small",F,26016,25394,F,2.4,11760,11398,41.0982,89
"0080","Bolton (Ont.)","Small",F,25954,26232,T,-1.1,8186,8094,11.1496,90
"0828","Saint-Georges (Que.)","Small",F,25703,24135,T,6.5,12641,11874,31.6368,91
"1067","Keswick - Elmhurst Beach (Ont.)","Small",F,25527,24502,T,4.2,9325,8957,20.0295,92
"1020","Stouffville (Ont.)","Small",F,24886,12411,T,100.5,8804,8495,14.8721,93
"0606","Okotoks (Alta.)","Small",F,24511,17150,T,42.9,8704,8423,19.2430,94
"0243","Duncan (B.C.)","Small",F,24479,23157,T,5.7,10830,10262,35.1538,95
"0626","Parksville (B.C.)","Small",F,24326,23740,T,2.5,12521,11494,36.3663,96
"0465","Leduc (Alta.)","Small",F,24279,16967,F,43.1,9789,9290,36.9692,97
"0965","Val-d'Or (Que.)","Small",F,23827,23640,T,0.8,11403,10888,21.6737,98
"0728","Rouyn-Noranda (Que.)","Small",F,23740,23433,T,1.3,11947,11318,37.2068,99
"1051","Buckingham (Que.)","Small",F,23589,21652,T,8.9,9838,9493,31.7354,100
"0098","Brockville (Ont.)","Small",F,23354,23620,F,-1.1,11120,10678,27.2420,101
"0748","Sept-Îles (Que.)","Small",F,23326,22837,F,2.1,10627,10025,19.6921,102
"0955","Truro (N.S.)","Small",F,23261,22376,F,4.0,11046,10288,44.7213,103
"0089","Bradford (Ont.)","Small",F,22378,19212,T,16.5,7888,7538,12.1536,104
"0619","Owen Sound (Ont.)","Small",F,22134,22208,T,-0.3,10275,9768,25.1565,105
"0379","Hudson (Que.)","Small",F,21091,19200,T,9.8,7453,7268,37.0368,106
"0929","Thetford Mines (Que.)","Small",F,20756,20784,T,-0.1,10242,9849,38.7138,107
"0970","Valley East (Ont.)","Small",F,20676,19655,F,5.2,7853,7531,56.0506,108
"0577","New Glasgow (N.S.)","Small",F,20609,20876,F,-1.3,9530,9011,39.5202,109
"1023","Whitehorse (Y.T.)","Small",F,20562,18141,T,13.3,8572,8264,38.4737,110
"0654","Port Alberni (B.C.)","Small",F,20503,20189,F,1.6,9619,9096,34.1319,111
"0472","Lindsay (Ont.)","Small",F,20354,19361,F,5.1,9386,8754,17.1367,112
"0495","Magog (Que.)","Small",F,20235,19106,T,5.9,10622,9579,22.7651,113
"0204","Corner Brook (N.L.)","Small",F,19759,19976,F,-1.1,8590,8257,22.2284,114
"0976","Varennes (Que.)","Small",F,19458,18385,T,5.8,7384,7304,6.7396,115
"0210","Cranbrook (B.C.)","Small",F,19364,18373,T,5.4,8531,8161,32.0611,116
"0278","Fergus (Ont.)","Small",F,19126,18349,T,4.2,7508,7360,15.0793,117
"0318","Glace Bay (N.S.)","Small",F,19076,19968,F,-4.5,8515,8032,35.1523,118
"0298","Fort St. John (B.C.)","Small",F,18699,17697,T,5.7,8270,7511,23.1141,119
"0190","Cobourg (Ont.)","Small",F,18519,18210,F,1.7,8541,8047,22.3720,120
"1044","Yellowknife (N.W.T.)","Small",F,18352,17863,F,2.7,6953,6625,13.0870,121
"0045","Bathurst (N.B.)","Small",F,17887,18154,F,-1.5,8827,8027,69.9953,122
"0594","North Battleford (Sask.)","Small",F,17595,16539,T,6.4,7746,7271,38.1392,123
"0198","Collingwood (Ont.)","Small",F,17233,15964,T,7.9,9589,7531,18.8464,124
"0123","Camrose (Alta.)","Small",F,17226,15605,T,10.4,7920,7438,26.2277,125
"0712","Rivière-du-Loup (Que.)","Small",F,17086,16129,F,5.9,8511,7887,17.7733,126
"0191","Cochrane (Alta.)","Small",F,16841,13491,T,24.8,6521,6241,19.5484,127
"0631","Pembroke (Ont.)","Small",F,16146,15555,F,3.8,7359,7023,17.5611,128
"1127","Les Coteaux (Que.)","Small",F,15847,13104,F,20.9,6438,6168,21.1979,129
"1045","Yorkton (Sask.)","Small",F,15795,15164,F,4.2,7226,6807,26.0184,130
"0922","Terrace (B.C.)","Small",F,15569,15415,F,1.0,6672,6240,36.4949,131
"1062","Fort Erie (Ont.)","Small",F,15568,15744,F,-1.1,7049,6450,26.3649,132
"0912","Swift Current (Sask.)","Small",F,15503,14946,F,3.7,7266,6786,24.0387,133
"0008","Alliston (Ont.)","Small",F,15379,12523,F,22.8,6298,6099,16.9020,134
"0939","Tillsonburg (Ont.)","Small",F,15301,14822,F,3.2,7072,6814,22.3350,135
"0781","Squamish (B.C.)","Small",F,15051,13148,T,14.5,6113,5703,16.8222,136
"0762","Simcoe (Ont.)","Small",F,14777,14522,F,1.8,6634,6378,26.1446,137
"0905","Summerside (P.E.I.)","Small",F,14751,14517,F,1.6,6620,6269,28.3748,138
"1368","Chestermere (Alta.)","Small",F,14363,9564,F,50.2,4703,4489,8.9096,139
"0408","Kentville (N.S.)","Small",F,14234,13552,F,5.0,6557,6300,33.3658,140
"0899","Strathroy (Ont.)","Small",F,14221,13541,F,5.0,5624,5480,15.3012,141
"0914","Sydney Mines (N.S.)","Small",F,14135,15315,T,-7.7,6205,5907,26.7528,142
"0423","L'Assomption (Que.)","Small",F,14113,12442,T,13.4,5825,5687,5.9882,143
"1072","Port-Alfred-Bagotville (Que.)","Small",F,13922,14018,F,-0.7,6401,6163,13.3763,144
"1258","Stony Plain (Alta.)","Small",F,13882,11355,F,22.3,5663,5293,17.6208,145
"0101","Brooks (Alta.)","Small",F,13818,12579,T,9.8,5555,5082,18.2328,146
"0330","Grand Centre (Alta.)","Small",F,13714,11855,F,15.7,5582,5109,29.2209,147
"0253","Edmundston (N.B.)","Small",F,13660,14110,F,-3.2,6850,6343,38.0685,148
"0687","Quesnel (B.C.)","Small",F,13566,12641,F,7.3,6122,5780,50.2542,149
"0887","Steinbach (Man.)","Small",F,13524,11066,F,22.2,5243,5098,25.5694,150
"0014","Amherstburg (Ont.)","Small",F,13330,13499,T,-1.3,5310,5151,15.5744,151
"1105","Chatham - Douglastown (N.B.)","Small",F,13307,13441,F,-1.0,6189,5767,49.9595,152
"1202","Beaumont (Alta.)","Small",F,13284,8961,F,48.2,4566,4369,10.5027,153
"0673","Powell River (B.C.)","Small",F,13175,12972,F,1.6,6205,5907,28.9474,154
"0669","Portage la Prairie (Man.)","Small",F,12996,12728,T,2.1,5649,5391,24.6737,155
"0373","High River (Alta.)","Small",F,12920,10716,T,20.6,5473,5261,14.2690,156
"0930","Thompson (Man.)","Small",F,12829,13446,F,-4.6,5391,4738,17.1772,157
"1218","Aldergrove (B.C.)","Small",F,12778,12363,F,3.4,4756,4515,15.3952,158
"0915","Sylvan Lake (Alta.)","Small",F,12762,10703,T,19.2,5922,4770,16.8354,159
"0332","Grand Falls-Windsor (N.L.)","Small",F,12714,12471,F,1.9,5731,5334,24.1302,160
"1015","Wetaskiwin (Alta.)","Small",F,12525,11689,T,7.2,5477,5131,18.2005,161
"1028","Williams Lake (B.C.)","Small",F,12408,12475,F,-0.5,5613,5144,40.3617,162
"1086","Petawawa (Ont.)","Small",F,12352,11002,T,12.3,4846,4634,13.7341,163
"0662","Port Hope (Ont.)","Small",F,12230,12356,F,-1.0,5320,5091,12.9701,164
"0898","Strathmore (Alta.)","Small",F,12216,10220,T,19.5,4893,4545,10.5671,165
"0231","Dolbeau (Que.)","Small",F,12195,12340,F,-1.2,5538,5390,15.9823,166
"0386","Ingersoll (Ont.)","Small",F,12146,11760,F,3.3,4998,4785,12.8962,167
"0365","Hawkesbury (Ont./Que.)","Small",F,12128,12267,F,-1.1,5994,5614,12.2716,168
"1035","Winkler (Man.)","Small",F,12005,10209,T,17.6,4265,4156,28.5714,169
"0578","New Hamburg (Ont.)","Small",F,11953,10315,T,15.9,4513,4397,11.1835,170
"0122","Campbellton (N.B./Que.)","Small",F,11902,11676,F,1.9,5606,5200,25.4066,171
"1284","Hauterive (Que.)","Small",F,11844,12160,F,-2.6,5496,5186,8.4222,172
"0680","Prince Rupert (B.C.)","Small",F,11838,12128,F,-2.4,5515,4709,7.6490,173
"0736","Salmon Arm (B.C.)","Small",F,11810,10791,F,9.4,5254,4981,15.2146,174
"0624","Paris (Ont.)","Small",F,11763,11177,F,5.2,4672,4541,14.3484,175
"0446","Lacombe (Alta.)","Small",F,11707,10752,T,8.9,4686,4413,20.8931,176
"0208","Cowansville (Que.)","Small",F,11615,11376,F,2.1,5429,5178,29.4229,177
"0217","Dawson Creek (B.C.)","Small",F,11583,10994,F,5.4,5406,4859,24.3658,178
"0963","Uxbridge (Ont.)","Small",F,11531,10175,F,13.3,4386,4251,19.3916,179
"0406","Kenora (Ont.)","Small",F,11306,11316,T,-0.1,5528,4994,30.8071,180
"0257","Elliot Lake (Ont.)","Small",F,11185,11420,F,-2.1,6050,5604,12.1196,181
"0515","Matane (Que.)","Small",F,11169,11420,F,-2.2,5757,5495,24.7946,182
"0444","Lachute (Que.)","Small",F,11163,10433,F,7.0,5317,5074,22.1867,183
"0719","Rockland (Ont.)","Small",F,11099,9210,F,20.5,4413,4356,8.0684,184
"0270","Estevan (Sask.)","Small",F,11054,10084,F,9.6,4789,4501,18.8452,185
"1331","Wasaga Beach (Ont.)","Small",F,11038,9895,T,11.6,6674,4637,13.6185,186
"1179","Sainte-Anne-des-Plaines (Que.)","Small",F,10890,10179,F,7.0,4018,3945,3.8247,187
"1075","Beamsville (Ont.)","Small",F,10679,9703,F,10.1,3931,3862,8.6931,188
"0046","Bay Roberts (N.L.)","Small",F,10638,10180,F,4.5,4494,4127,48.0399,189
"0125","Canmore (Alta.)","Small",F,10539,10884,F,-3.2,6270,4347,12.7084,190
"0574","Nelson (B.C.)","Small",F,10520,9529,F,10.4,5037,4755,12.3284,191
"1016","Weyburn (Sask.)","Small",F,10484,9433,F,11.1,4645,4480,18.4934,192
"0460","Lavaltrie (Que.)","Small",F,10436,9709,T,7.5,4065,3942,7.1106,193
"0882","Sainte-Marie (Que.)","Small",F,10401,9164,T,13.5,4664,4548,11.5631,194
"0311","Gander (N.L.)","Small",F,10234,9410,F,8.8,4424,4211,7.0553,195
"0999","Wallaceburg (Ont.)","Small",F,10163,10703,F,-5.0,4737,4467,9.9814,196
"0021","Arnprior (Ont.)","Small",F,10099,9076,F,11.3,4542,4402,18.0738,197
"0140","Carleton Place (Ont.)","Small",F,10013,9658,F,3.7,4361,4077,9.1511,198
